timestamp,eyeLookDownLeft,noseSneerLeft,eyeLookInLeft,browInnerUp,browDownRight,mouthClose,mouthLowerDownRight,jawOpen,mouthUpperUpRight,mouthShrugUpper,mouthFunnel,eyeLookInRight,eyeLookDownRight,noseSneerRight,mouthRollUpper,jawRight,browDownLeft,mouthShrugLower,mouthRollLower,mouthSmileLeft,mouthPressLeft,mouthSmileRight,mouthPressRight,mouthDimpleRight,mouthLeft,jawForward,eyeSquintLeft,mouthFrownLeft,eyeBlinkLeft,cheekSquintLeft,browOuterUpLeft,eyeLookUpLeft,jawLeft,mouthStretchLeft,mouthPucker,eyeLookUpRight,browOuterUpRight,cheekSquintRight,eyeBlinkRight,mouthUpperUpLeft,mouthFrownRight,eyeSquintRight,mouthStretchRight,cheekPuff,eyeLookOutLeft,eyeLookOutRight,eyeWideRight,eyeWideLeft,mouthRight,mouthDimpleLeft,mouthLowerDownLeft,tongueOut,viseme_PP,viseme_CH,viseme_o,viseme_O,viseme_i,viseme_I,viseme_RR,viseme_XX,viseme_aa,viseme_FF,viseme_u,viseme_U,viseme_TH,viseme_kk,viseme_SS,viseme_e,viseme_DD,viseme_E,viseme_nn,viseme_sil
0.815,0.0733,0.0729,0.0200,0.9263,0.0038,0.1338,0.0059,0.7752,0.3529,0.0610,0.0118,0.4005,0.0733,0.0876,0.0007,0.0103,0.0038,0.0015,0.0022,0.1662,0.0018,0.1391,0.0015,0.0013,0.0198,0.0013,0.0139,0.6162,0.0018,0.0748,0.9263,0.0610,0.0064,0.0108,0.0424,0.0610,0.9263,0.1629,0.0018,0.3555,0.5952,0.0036,0.0087,0.0029,0.4005,0.0200,0.1246,0.1246,0.0169,0.0011,0.0072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.858,0.0712,0.0751,0.0167,0.7918,0.0042,0.1339,0.0057,0.7752,0.3529,0.0597,0.0111,0.4283,0.0712,0.0882,0.0007,0.0104,0.0042,0.0015,0.0022,0.1601,0.0018,0.1334,0.0015,0.0013,0.0198,0.0013,0.0183,0.6149,0.0017,0.0802,0.7918,0.0622,0.0064,0.0102,0.0426,0.0622,0.7918,0.1819,0.0018,0.3556,0.5937,0.0055,0.0083,0.0029,0.4283,0.0167,0.0728,0.0728,0.0169,0.0011,0.0069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.891,0.0705,0.0749,0.0144,0.7230,0.0043,0.1339,0.0055,0.7739,0.3452,0.0590,0.0108,0.4611,0.0705,0.0860,0.0007,0.0104,0.0043,0.0015,0.0021,0.1510,0.0018,0.1249,0.0015,0.0013,0.0198,0.0013,0.0260,0.6131,0.0017,0.0801,0.7230,0.0736,0.0064,0.0096,0.0423,0.0736,0.7230,0.1945,0.0017,0.3501,0.5904,0.0096,0.0079,0.0029,0.4611,0.0144,0.0519,0.0519,0.0169,0.0011,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.926,0.0664,0.0665,0.0126,0.6173,0.0046,0.1339,0.0053,0.7735,0.3391,0.0576,0.0101,0.4667,0.0664,0.0681,0.0007,0.0104,0.0046,0.0015,0.0021,0.1438,0.0018,0.1181,0.0015,0.0012,0.0198,0.0013,0.0306,0.6159,0.0017,0.0801,0.6173,0.0736,0.0063,0.0096,0.0404,0.0736,0.6173,0.2324,0.0017,0.3468,0.5909,0.0103,0.0078,0.0031,0.4667,0.0126,0.0454,0.0454,0.0169,0.0011,0.0064,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.970,0.0666,0.0587,0.0113,0.5706,0.0030,0.1339,0.0053,0.7727,0.3391,0.0560,0.0095,0.4708,0.0666,0.0498,0.0007,0.0104,0.0030,0.0015,0.0021,0.1422,0.0017,0.1162,0.0015,0.0012,0.0198,0.0013,0.0305,0.6233,0.0016,0.0805,0.5706,0.0592,0.0062,0.0101,0.0390,0.0592,0.5706,0.2645,0.0017,0.3474,0.5941,0.0103,0.0078,0.0035,0.4708,0.0113,0.0454,0.0454,0.0168,0.0011,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.014,0.0650,0.0479,0.0109,0.6275,0.0035,0.1342,0.0051,0.7727,0.3391,0.0555,0.0090,0.4042,0.0650,0.0369,0.0007,0.0105,0.0035,0.0015,0.0021,0.1416,0.0017,0.1155,0.0015,0.0012,0.0198,0.0013,0.0309,0.6277,0.0016,0.0791,0.6275,0.0608,0.0062,0.0102,0.0392,0.0608,0.6275,0.2656,0.0016,0.3475,0.5970,0.0094,0.0078,0.0034,0.4042,0.0109,0.0558,0.0558,0.0168,0.0010,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.049,0.0612,0.0367,0.0110,0.6840,0.0026,0.1343,0.0052,0.7727,0.3237,0.0523,0.0087,0.2416,0.0612,0.0296,0.0007,0.0105,0.0026,0.0014,0.0021,0.1413,0.0017,0.1151,0.0014,0.0012,0.0198,0.0012,0.0308,0.6311,0.0016,0.0789,0.6840,0.0682,0.0062,0.0103,0.0394,0.0682,0.6840,0.2624,0.0016,0.3332,0.6006,0.0086,0.0078,0.0033,0.2416,0.0110,0.0634,0.0634,0.0168,0.0010,0.0087,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.093,0.0503,0.0294,0.0115,0.7312,0.0019,0.1345,0.0050,0.7727,0.3143,0.0516,0.0087,0.1254,0.0503,0.0248,0.0007,0.0105,0.0019,0.0014,0.0021,0.1410,0.0017,0.1149,0.0014,0.0012,0.0198,0.0012,0.0296,0.6305,0.0016,0.0778,0.7312,0.0842,0.0062,0.0104,0.0394,0.0842,0.7312,0.2568,0.0016,0.3237,0.6002,0.0080,0.0078,0.0033,0.1254,0.0115,0.0836,0.0836,0.0168,0.0010,0.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.136,0.0401,0.0247,0.0127,0.7754,0.0013,0.1348,0.0049,0.7727,0.3035,0.0517,0.0089,0.1025,0.0401,0.0214,0.0007,0.0106,0.0013,0.0014,0.0020,0.1410,0.0017,0.1149,0.0014,0.0012,0.0198,0.0012,0.0262,0.6190,0.0016,0.0767,0.7754,0.0972,0.0062,0.0102,0.0394,0.0972,0.7754,0.2483,0.0016,0.3122,0.5903,0.0074,0.0077,0.0033,0.1025,0.0127,0.0943,0.0943,0.0168,0.0010,0.0082,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.171,0.0402,0.0213,0.0121,0.8077,0.0009,0.1353,0.0047,0.7727,0.2949,0.0516,0.0089,0.2997,0.0402,0.0188,0.0007,0.0106,0.0009,0.0014,0.0020,0.1408,0.0017,0.1147,0.0014,0.0012,0.0197,0.0012,0.0257,0.6170,0.0015,0.0757,0.8077,0.1058,0.0062,0.0098,0.0395,0.1058,0.8077,0.2452,0.0016,0.3037,0.5884,0.0070,0.0074,0.0032,0.2997,0.0121,0.1043,0.1043,0.0168,0.0010,0.0078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
