timestamp,eyeLookDownLeft,noseSneerLeft,eyeLookInLeft,browInnerUp,browDownRight,mouthClose,mouthLowerDownRight,jawOpen,mouthUpperUpRight,mouthShrugUpper,mouthFunnel,eyeLookInRight,eyeLookDownRight,noseSneerRight,mouthRollUpper,jawRight,browDownLeft,mouthShrugLower,mouthRollLower,mouthSmileLeft,mouthPressLeft,mouthSmileRight,mouthPressRight,mouthDimpleRight,mouthLeft,jawForward,eyeSquintLeft,mouthFrownLeft,eyeBlinkLeft,cheekSquintLeft,browOuterUpLeft,eyeLookUpLeft,jawLeft,mouthStretchLeft,mouthPucker,eyeLookUpRight,browOuterUpRight,cheekSquintRight,eyeBlinkRight,mouthUpperUpLeft,mouthFrownRight,eyeSquintRight,mouthStretchRight,cheekPuff,eyeLookOutLeft,eyeLookOutRight,eyeWideRight,eyeWideLeft,mouthRight,mouthDimpleLeft,mouthLowerDownLeft,tongueOut,viseme_PP,viseme_CH,viseme_o,viseme_O,viseme_i,viseme_I,viseme_RR,viseme_XX,viseme_aa,viseme_FF,viseme_u,viseme_U,viseme_TH,viseme_kk,viseme_SS,viseme_e,viseme_DD,viseme_E,viseme_nn,viseme_sil
1.338,0.0582,0.5522,0.0294,0.3998,0.0981,0.1155,0.5321,0.0226,0.1597,0.0628,0.0583,0.2800,0.0582,0.5121,0.0010,0.0008,0.0981,0.0016,0.0323,0.4939,0.1525,0.4787,0.0742,0.0261,0.0127,0.0016,0.0359,0.0218,0.2067,0.0017,0.3998,0.2118,0.0015,0.0015,0.0019,0.2118,0.3998,0.0136,0.2067,0.1586,0.0329,0.0310,0.0012,0.0115,0.2800,0.0294,0.0325,0.0325,0.0189,0.0204,0.5270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.372,0.0584,0.5523,0.0290,0.4134,0.0989,0.1158,0.5314,0.0225,0.1597,0.0639,0.0589,0.2809,0.0584,0.5127,0.0009,0.0008,0.0989,0.0016,0.0323,0.4941,0.1572,0.4788,0.0770,0.0279,0.0127,0.0016,0.0359,0.0212,0.2065,0.0017,0.4134,0.2092,0.0015,0.0015,0.0019,0.2092,0.4134,0.0136,0.2065,0.1586,0.0326,0.0313,0.0012,0.0119,0.2809,0.0290,0.0309,0.0309,0.0189,0.0219,0.5264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.417,0.0584,0.5494,0.0281,0.4210,0.0994,0.1162,0.5201,0.0225,0.1598,0.0655,0.0604,0.2826,0.0584,0.5111,0.0009,0.0008,0.0994,0.0015,0.0324,0.4941,0.1598,0.4788,0.0785,0.0311,0.0127,0.0016,0.0359,0.0205,0.2063,0.0017,0.4210,0.2083,0.0015,0.0015,0.0018,0.2083,0.4210,0.0136,0.2063,0.1587,0.0323,0.0316,0.0012,0.0124,0.2826,0.0281,0.0296,0.0296,0.0189,0.0247,0.5154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.450,0.0584,0.5494,0.0281,0.4210,0.0994,0.1162,0.5201,0.0225,0.1598,0.0655,0.0604,0.2826,0.0584,0.5111,0.0009,0.0008,0.0994,0.0015,0.0324,0.4941,0.1598,0.4788,0.0785,0.0311,0.0127,0.0016,0.0359,0.0205,0.2063,0.0017,0.4210,0.2083,0.0015,0.0015,0.0018,0.2083,0.4210,0.0136,0.2063,0.1587,0.0323,0.0316,0.0012,0.0124,0.2826,0.0281,0.0296,0.0296,0.0189,0.0247,0.5154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.495,0.0585,0.5470,0.0277,0.3843,0.1043,0.1173,0.5133,0.0224,0.1587,0.0675,0.0605,0.2852,0.0585,0.5099,0.0009,0.0008,0.1043,0.0015,0.0325,0.4942,0.1650,0.4785,0.0820,0.0337,0.0127,0.0015,0.0360,0.0197,0.2154,0.0016,0.3843,0.2083,0.0015,0.0015,0.0018,0.2083,0.3843,0.0133,0.2154,0.1576,0.0319,0.0322,0.0012,0.0136,0.2852,0.0277,0.0277,0.0277,0.0188,0.0270,0.5097,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.538,0.0582,0.5470,0.0275,0.4032,0.1034,0.1174,0.5129,0.0224,0.1577,0.0681,0.0604,0.2873,0.0582,0.5099,0.0009,0.0008,0.1034,0.0015,0.0325,0.4942,0.1652,0.4785,0.0820,0.0338,0.0127,0.0015,0.0360,0.0197,0.2139,0.0016,0.4032,0.2083,0.0015,0.0014,0.0018,0.2083,0.4032,0.0133,0.2139,0.1566,0.0319,0.0324,0.0012,0.0139,0.2873,0.0275,0.0270,0.0270,0.0188,0.0270,0.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.573,0.0582,0.5470,0.0275,0.4032,0.1034,0.1174,0.5129,0.0224,0.1577,0.0681,0.0604,0.2873,0.0582,0.5099,0.0009,0.0008,0.1034,0.0015,0.0325,0.4942,0.1652,0.4785,0.0820,0.0338,0.0127,0.0015,0.0360,0.0197,0.2139,0.0016,0.4032,0.2083,0.0015,0.0014,0.0018,0.2083,0.4032,0.0133,0.2139,0.1566,0.0319,0.0324,0.0012,0.0139,0.2873,0.0275,0.0270,0.0270,0.0188,0.0270,0.5095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.618,0.0579,0.5475,0.0274,0.4186,0.1015,0.1177,0.5137,0.0223,0.1577,0.0686,0.0604,0.2890,0.0579,0.5105,0.0009,0.0008,0.1015,0.0015,0.0325,0.4943,0.1653,0.4785,0.0821,0.0351,0.0127,0.0015,0.0360,0.0192,0.2102,0.0016,0.4186,0.2075,0.0015,0.0014,0.0018,0.2075,0.4186,0.0133,0.2102,0.1566,0.0316,0.0326,0.0012,0.0143,0.2890,0.0274,0.0264,0.0264,0.0188,0.0282,0.5103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.662,0.0577,0.5474,0.0267,0.4316,0.1042,0.1179,0.5133,0.0223,0.1577,0.0690,0.0605,0.2890,0.0577,0.5106,0.0009,0.0007,0.1042,0.0015,0.0325,0.4943,0.1650,0.4785,0.0821,0.0355,0.0127,0.0015,0.0360,0.0189,0.2117,0.0016,0.4316,0.2093,0.0014,0.0014,0.0018,0.2093,0.4316,0.0130,0.2117,0.1565,0.0314,0.0328,0.0012,0.0146,0.2890,0.0267,0.0259,0.0259,0.0188,0.0286,0.5096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.695,0.0577,0.5504,0.0266,0.4425,0.1034,0.1180,0.5158,0.0223,0.1577,0.0689,0.0606,0.2888,0.0577,0.5145,0.0009,0.0007,0.1034,0.0015,0.0325,0.4943,0.1643,0.4785,0.0821,0.0355,0.0127,0.0015,0.0360,0.0187,0.2109,0.0016,0.4425,0.2083,0.0014,0.0014,0.0017,0.2083,0.4425,0.0122,0.2109,0.1565,0.0313,0.0330,0.0012,0.0148,0.2888,0.0266,0.0254,0.0254,0.0188,0.0286,0.5117,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.739,0.0579,0.5498,0.0265,0.4515,0.1043,0.1181,0.5184,0.0222,0.1577,0.0683,0.0606,0.2888,0.0579,0.5142,0.0009,0.0007,0.1043,0.0014,0.0325,0.4943,0.1597,0.4785,0.0819,0.0354,0.0127,0.0015,0.0360,0.0185,0.2110,0.0016,0.4515,0.2066,0.0014,0.0014,0.0017,0.2066,0.4515,0.0115,0.2110,0.1565,0.0313,0.0331,0.0012,0.0150,0.2888,0.0265,0.0250,0.0250,0.0187,0.0285,0.5135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.773,0.0579,0.5466,0.0264,0.4583,0.1023,0.1183,0.5173,0.0222,0.1576,0.0684,0.0607,0.2912,0.0579,0.5122,0.0009,0.0007,0.1023,0.0014,0.0325,0.4939,0.1579,0.4781,0.0817,0.0349,0.0127,0.0014,0.0360,0.0184,0.2081,0.0015,0.4583,0.2066,0.0014,0.0014,0.0017,0.2066,0.4583,0.0107,0.2081,0.1564,0.0313,0.0333,0.0012,0.0151,0.2912,0.0264,0.0247,0.0247,0.0187,0.0282,0.5121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.817,0.0576,0.5457,0.0263,0.4649,0.1036,0.1185,0.5153,0.0221,0.1574,0.0689,0.0606,0.2930,0.0576,0.5111,0.0009,0.0007,0.1036,0.0014,0.0325,0.4934,0.1554,0.4774,0.0811,0.0344,0.0127,0.0014,0.0361,0.0184,0.2085,0.0015,0.4649,0.2066,0.0014,0.0014,0.0017,0.2066,0.4649,0.0107,0.2085,0.1562,0.0313,0.0334,0.0012,0.0154,0.2930,0.0263,0.0243,0.0243,0.0187,0.0278,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.851,0.0576,0.5457,0.0263,0.4649,0.1036,0.1185,0.5153,0.0221,0.1574,0.0689,0.0606,0.2930,0.0576,0.5111,0.0009,0.0007,0.1036,0.0014,0.0325,0.4934,0.1554,0.4774,0.0811,0.0344,0.0127,0.0014,0.0361,0.0184,0.2085,0.0015,0.4649,0.2066,0.0014,0.0014,0.0017,0.2066,0.4649,0.0107,0.2085,0.1562,0.0313,0.0334,0.0012,0.0154,0.2930,0.0263,0.0243,0.0243,0.0187,0.0278,0.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.895,0.0578,0.5384,0.0262,0.4749,0.1045,0.1187,0.5106,0.0220,0.1569,0.0705,0.0607,0.2926,0.0578,0.5039,0.0009,0.0007,0.1045,0.0014,0.0325,0.4920,0.1533,0.4757,0.0804,0.0337,0.0127,0.0014,0.0361,0.0182,0.2098,0.0015,0.4749,0.2070,0.0014,0.0013,0.0017,0.2070,0.4749,0.0101,0.2098,0.1558,0.0312,0.0337,0.0011,0.0156,0.2926,0.0262,0.0238,0.0238,0.0186,0.0271,0.5058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.939,0.0580,0.5381,0.0257,0.4787,0.1064,0.1188,0.5087,0.0220,0.1561,0.0710,0.0607,0.2933,0.0580,0.5035,0.0009,0.0007,0.1064,0.0014,0.0325,0.4920,0.1533,0.4757,0.0803,0.0337,0.0127,0.0014,0.0361,0.0179,0.2114,0.0015,0.4787,0.2064,0.0014,0.0013,0.0017,0.2064,0.4787,0.0101,0.2114,0.1550,0.0310,0.0338,0.0011,0.0157,0.2933,0.0257,0.0236,0.0236,0.0186,0.0272,0.5037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.974,0.0580,0.5381,0.0257,0.4787,0.1064,0.1188,0.5087,0.0220,0.1561,0.0710,0.0607,0.2933,0.0580,0.5035,0.0009,0.0007,0.1064,0.0014,0.0325,0.4920,0.1533,0.4757,0.0803,0.0337,0.0127,0.0014,0.0361,0.0179,0.2114,0.0015,0.4787,0.2064,0.0014,0.0013,0.0017,0.2064,0.4787,0.0101,0.2114,0.1550,0.0310,0.0338,0.0011,0.0157,0.2933,0.0257,0.0236,0.0236,0.0186,0.0272,0.5037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.018,0.0580,0.5367,0.0256,0.4819,0.1066,0.1189,0.5021,0.0220,0.1559,0.0724,0.0607,0.2931,0.0580,0.5023,0.0009,0.0007,0.1066,0.0014,0.0325,0.4920,0.1533,0.4756,0.0802,0.0341,0.0127,0.0014,0.0361,0.0178,0.2115,0.0015,0.4819,0.2074,0.0014,0.0013,0.0017,0.2074,0.4819,0.0101,0.2115,0.1547,0.0309,0.0339,0.0011,0.0160,0.2931,0.0256,0.0236,0.0236,0.0186,0.0275,0.4966,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.052,0.0580,0.5375,0.0256,0.4845,0.1039,0.1190,0.5034,0.0219,0.1550,0.0724,0.0608,0.2931,0.0580,0.5030,0.0009,0.0007,0.1039,0.0014,0.0325,0.4920,0.1533,0.4756,0.0801,0.0341,0.0127,0.0014,0.0361,0.0175,0.2085,0.0015,0.4845,0.2068,0.0014,0.0013,0.0016,0.2068,0.4845,0.0099,0.2085,0.1538,0.0307,0.0340,0.0011,0.0162,0.2931,0.0256,0.0234,0.0234,0.0186,0.0275,0.4978,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.096,0.0580,0.5350,0.0255,0.4850,0.1083,0.1191,0.5010,0.0219,0.1550,0.0730,0.0607,0.2937,0.0580,0.5010,0.0009,0.0007,0.1083,0.0014,0.0325,0.4918,0.1530,0.4752,0.0801,0.0340,0.0127,0.0014,0.0361,0.0173,0.2173,0.0014,0.4850,0.2054,0.0014,0.0013,0.0016,0.2054,0.4850,0.0098,0.2173,0.1538,0.0306,0.0341,0.0011,0.0163,0.2937,0.0255,0.0232,0.0232,0.0186,0.0275,0.4954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.140,0.0580,0.5354,0.0255,0.4285,0.1138,0.1192,0.5083,0.0218,0.1553,0.0730,0.0615,0.2947,0.0580,0.5017,0.0009,0.0007,0.1138,0.0013,0.0325,0.4919,0.1530,0.4752,0.0801,0.0341,0.0126,0.0014,0.0361,0.0161,0.2314,0.0014,0.4285,0.1954,0.0013,0.0013,0.0016,0.1954,0.4285,0.0092,0.2314,0.1541,0.0300,0.0342,0.0011,0.0164,0.2947,0.0255,0.0230,0.0230,0.0185,0.0275,0.5023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.174,0.0580,0.5341,0.0255,0.4390,0.1145,0.1193,0.5116,0.0218,0.1554,0.0735,0.0615,0.2931,0.0580,0.5002,0.0009,0.0007,0.1145,0.0013,0.0325,0.4919,0.1529,0.4752,0.0800,0.0339,0.0126,0.0013,0.0362,0.0157,0.2315,0.0014,0.4390,0.1941,0.0013,0.0013,0.0016,0.1941,0.4390,0.0092,0.2315,0.1541,0.0299,0.0343,0.0011,0.0164,0.2931,0.0255,0.0228,0.0228,0.0185,0.0273,0.5060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.218,0.0581,0.5300,0.0256,0.4469,0.1138,0.1194,0.5142,0.0218,0.1559,0.0735,0.0615,0.2908,0.0581,0.4961,0.0009,0.0007,0.1138,0.0013,0.0326,0.4918,0.1527,0.4751,0.0800,0.0333,0.0126,0.0013,0.0362,0.0154,0.2309,0.0014,0.4469,0.1943,0.0013,0.0013,0.0016,0.1943,0.4469,0.0091,0.2309,0.1547,0.0298,0.0343,0.0011,0.0165,0.2908,0.0256,0.0227,0.0227,0.0185,0.0268,0.5091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.253,0.0581,0.5300,0.0256,0.4469,0.1138,0.1194,0.5142,0.0218,0.1559,0.0735,0.0615,0.2908,0.0581,0.4961,0.0009,0.0007,0.1138,0.0013,0.0326,0.4918,0.1527,0.4751,0.0800,0.0333,0.0126,0.0013,0.0362,0.0154,0.2309,0.0014,0.4469,0.1943,0.0013,0.0013,0.0016,0.1943,0.4469,0.0091,0.2309,0.1547,0.0298,0.0343,0.0011,0.0165,0.2908,0.0256,0.0227,0.0227,0.0185,0.0268,0.5091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.297,0.0581,0.5248,0.0255,0.3466,0.1176,0.1196,0.5114,0.0217,0.1560,0.0745,0.0616,0.3013,0.0581,0.4909,0.0009,0.0007,0.1176,0.0013,0.0326,0.4915,0.1541,0.4747,0.0801,0.0333,0.0126,0.0013,0.0362,0.0148,0.2377,0.0014,0.3466,0.1897,0.0013,0.0013,0.0016,0.1897,0.3466,0.0092,0.2377,0.1549,0.0297,0.0345,0.0011,0.0166,0.3013,0.0255,0.0224,0.0224,0.0184,0.0267,0.5069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.340,0.0581,0.5206,0.0255,0.2954,0.1161,0.1197,0.4944,0.0216,0.1560,0.0749,0.0616,0.3075,0.0581,0.4865,0.0009,0.0007,0.1161,0.0013,0.0326,0.4913,0.1588,0.4742,0.0808,0.0348,0.0126,0.0013,0.0362,0.0143,0.2360,0.0014,0.2954,0.1846,0.0013,0.0012,0.0016,0.1846,0.2954,0.0092,0.2360,0.1548,0.0293,0.0346,0.0011,0.0171,0.3075,0.0255,0.0223,0.0223,0.0184,0.0279,0.4919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.375,0.0581,0.5206,0.0255,0.2954,0.1161,0.1197,0.4944,0.0216,0.1560,0.0749,0.0616,0.3075,0.0581,0.4865,0.0009,0.0007,0.1161,0.0013,0.0326,0.4913,0.1588,0.4742,0.0808,0.0348,0.0126,0.0013,0.0362,0.0143,0.2360,0.0014,0.2954,0.1846,0.0013,0.0012,0.0016,0.1846,0.2954,0.0092,0.2360,0.1548,0.0293,0.0346,0.0011,0.0171,0.3075,0.0255,0.0223,0.0223,0.0184,0.0279,0.4919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.419,0.0581,0.5204,0.0254,0.2505,0.1150,0.1197,0.4858,0.0216,0.1552,0.0754,0.0616,0.3099,0.0581,0.4860,0.0009,0.0007,0.1150,0.0013,0.0326,0.4907,0.1605,0.4730,0.0810,0.0349,0.0126,0.0013,0.0362,0.0141,0.2347,0.0014,0.2505,0.1826,0.0013,0.0012,0.0016,0.1826,0.2505,0.0089,0.2347,0.1541,0.0293,0.0346,0.0011,0.0175,0.3099,0.0254,0.0217,0.0217,0.0184,0.0280,0.4842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.453,0.0692,0.5132,0.0259,0.2207,0.1351,0.1197,0.4745,0.0215,0.1552,0.0777,0.0616,0.1971,0.0692,0.4782,0.0009,0.0007,0.1351,0.0013,0.0326,0.4893,0.1627,0.4705,0.0823,0.0351,0.0126,0.0013,0.0362,0.0140,0.3599,0.0014,0.2207,0.1139,0.0013,0.0012,0.0016,0.1139,0.2207,0.0088,0.3599,0.1541,0.0292,0.0365,0.0011,0.0175,0.1971,0.0259,0.0192,0.0192,0.0184,0.0281,0.4725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.496,0.0819,0.5128,0.0263,0.2125,0.1531,0.1198,0.4614,0.0215,0.1547,0.0796,0.0616,0.0820,0.0819,0.4774,0.0009,0.0007,0.1531,0.0013,0.0324,0.4838,0.1647,0.4631,0.0827,0.0351,0.0126,0.0013,0.0362,0.0139,0.9980,0.0013,0.2125,0.0409,0.0013,0.0012,0.0015,0.0409,0.2125,0.0090,0.9980,0.1538,0.0291,0.0365,0.0010,0.0177,0.0820,0.0263,0.0175,0.0175,0.0184,0.0281,0.4612,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.530,0.0821,0.5128,0.0273,0.1757,0.1668,0.1198,0.4627,0.0215,0.1543,0.0796,0.0613,0.0819,0.0821,0.4772,0.0009,0.0007,0.1668,0.0013,0.0324,0.4838,0.1659,0.4631,0.0831,0.0351,0.0126,0.0013,0.0362,0.0137,0.3497,0.0013,0.1757,0.0421,0.0013,0.0012,0.0015,0.0421,0.1757,0.0090,0.3497,0.1535,0.0291,0.0380,0.0010,0.0180,0.0819,0.0273,0.0169,0.0169,0.0183,0.0281,0.4625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.575,0.0801,0.5107,0.0273,0.1714,0.1634,0.1198,0.4667,0.0214,0.1544,0.0797,0.0613,0.1840,0.0801,0.4742,0.0009,0.0007,0.1634,0.0012,0.0324,0.4837,0.1661,0.4628,0.0832,0.0349,0.0126,0.0012,0.0362,0.0137,0.2204,0.0013,0.1714,0.0599,0.0012,0.0012,0.0015,0.0599,0.1714,0.0094,0.2204,0.1537,0.0291,0.0380,0.0010,0.0181,0.1840,0.0273,0.0164,0.0164,0.0183,0.0278,0.4668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.620,0.0786,0.5091,0.0272,0.1473,0.1408,0.1199,0.4606,0.0214,0.1525,0.0803,0.0612,0.1985,0.0786,0.4721,0.0009,0.0007,0.1408,0.0012,0.0324,0.4811,0.1682,0.4592,0.0838,0.0350,0.0126,0.0012,0.0363,0.0137,0.1915,0.0013,0.1473,0.0930,0.0012,0.0012,0.0015,0.0930,0.1473,0.0093,0.1915,0.1521,0.0290,0.0392,0.0010,0.0181,0.1985,0.0272,0.0163,0.0163,0.0183,0.0279,0.4608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.662,0.0763,0.5090,0.0276,0.1293,0.1214,0.1200,0.4546,0.0213,0.1525,0.0808,0.0611,0.2002,0.0763,0.4718,0.0009,0.0007,0.1214,0.0012,0.0324,0.4804,0.1715,0.4574,0.0848,0.0355,0.0126,0.0012,0.0363,0.0136,0.1762,0.0013,0.1293,0.1091,0.0012,0.0012,0.0015,0.1091,0.1293,0.0093,0.1762,0.1521,0.0290,0.0401,0.0010,0.0181,0.2002,0.0276,0.0163,0.0163,0.0183,0.0283,0.4547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.698,0.0734,0.5090,0.0276,0.1353,0.1097,0.1200,0.4540,0.0213,0.1522,0.0811,0.0611,0.2008,0.0734,0.4718,0.0009,0.0007,0.1097,0.0012,0.0323,0.4793,0.1720,0.4554,0.0852,0.0356,0.0126,0.0012,0.0363,0.0136,0.1750,0.0013,0.1353,0.1220,0.0012,0.0012,0.0015,0.1220,0.1353,0.0093,0.1750,0.1520,0.0290,0.0409,0.0010,0.0182,0.2008,0.0276,0.0189,0.0189,0.0183,0.0284,0.4542,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
2.739,0.0713,0.5126,0.0276,0.1272,0.1071,0.1200,0.4563,0.0213,0.1507,0.0812,0.0611,0.2011,0.0713,0.4739,0.0008,0.0007,0.1071,0.0012,0.0323,0.4789,0.1719,0.4546,0.0851,0.0352,0.0126,0.0012,0.0363,0.0136,0.1808,0.0013,0.1272,0.1261,0.0012,0.0012,0.0015,0.1261,0.1272,0.0093,0.1808,0.1507,0.0290,0.0416,0.0010,0.0183,0.2011,0.0276,0.0943,0.0943,0.0182,0.0280,0.4569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
