timestamp,eyeLookDownLeft,noseSneerLeft,eyeLookInLeft,browInnerUp,browDownRight,mouthClose,mouthLowerDownRight,jawOpen,mouthUpperUpRight,mouthShrugUpper,mouthFunnel,eyeLookInRight,eyeLookDownRight,noseSneerRight,mouthRollUpper,jawRight,browDownLeft,mouthShrugLower,mouthRollLower,mouthSmileLeft,mouthPressLeft,mouthSmileRight,mouthPressRight,mouthDimpleRight,mouthLeft,jawForward,eyeSquintLeft,mouthFrownLeft,eyeBlinkLeft,cheekSquintLeft,browOuterUpLeft,eyeLookUpLeft,jawLeft,mouthStretchLeft,mouthPucker,eyeLookUpRight,browOuterUpRight,cheekSquintRight,eyeBlinkRight,mouthUpperUpLeft,mouthFrownRight,eyeSquintRight,mouthStretchRight,cheekPuff,eyeLookOutLeft,eyeLookOutRight,eyeWideRight,eyeWideLeft,mouthRight,mouthDimpleLeft,mouthLowerDownLeft,tongueOut,viseme_PP,viseme_CH,viseme_o,viseme_O,viseme_i,viseme_I,viseme_RR,viseme_XX,viseme_aa,viseme_FF,viseme_u,viseme_U,viseme_TH,viseme_kk,viseme_SS,viseme_e,viseme_DD,viseme_E,viseme_nn,viseme_sil
0.835,0.0000,0.3481,0.0000,0.0000,0.0000,0.1018,0.7689,0.0910,0.4790,0.0041,0.0297,0.0000,0.0000,0.3541,0.0015,0.0033,0.0000,0.0018,0.0316,0.5720,0.0017,0.5573,0.0014,0.0034,0.0206,0.0006,0.0000,0.0444,0.0000,0.0897,0.0000,0.0000,0.0053,0.0055,0.0122,0.0000,0.0000,0.1321,0.0000,0.4833,0.0495,0.0000,0.0052,0.0013,0.0000,0.0000,0.0000,0.0000,0.0200,0.0024,0.7790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.880,0.0000,0.3514,0.0000,0.0000,0.0000,0.1017,0.7704,0.0900,0.4791,0.0041,0.0300,0.0000,0.0000,0.3580,0.0015,0.0032,0.0000,0.0017,0.0316,0.5720,0.0017,0.5573,0.0014,0.0032,0.0205,0.0006,0.0000,0.0417,0.0000,0.0988,0.0000,0.0000,0.0052,0.0052,0.0120,0.0000,0.0000,0.1464,0.0000,0.4838,0.0470,0.0000,0.0049,0.0013,0.0000,0.0000,0.0000,0.0000,0.0199,0.0023,0.7803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.925,0.0000,0.3514,0.0000,0.0000,0.0000,0.1017,0.7678,0.0897,0.4794,0.0040,0.0301,0.0000,0.0000,0.3580,0.0015,0.0032,0.0000,0.0017,0.0317,0.5716,0.0017,0.5569,0.0014,0.0032,0.0205,0.0006,0.0000,0.0417,0.0000,0.1025,0.0000,0.0000,0.0051,0.0050,0.0120,0.0000,0.0000,0.1527,0.0000,0.4842,0.0471,0.0000,0.0047,0.0013,0.0000,0.0000,0.0000,0.0000,0.0199,0.0023,0.7780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
0.969,0.0000,0.3514,0.0000,0.0003,0.0001,0.1017,0.7679,0.0897,0.4794,0.0040,0.0301,0.0000,0.0000,0.3580,0.0015,0.0032,0.0001,0.0017,0.0317,0.5716,0.0017,0.5569,0.0014,0.0032,0.0205,0.0006,0.0000,0.0417,0.0000,0.1025,0.0003,0.0000,0.0051,0.0050,0.0120,0.0000,0.0003,0.1527,0.0000,0.4842,0.0471,0.0000,0.0048,0.0013,0.0000,0.0000,0.0000,0.0000,0.0199,0.0023,0.7781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9884
1.002,0.0000,0.3516,0.0000,0.0011,0.0001,0.1017,0.7718,0.0896,0.5043,0.0040,0.0299,0.0000,0.0000,0.3582,0.0015,0.0032,0.0001,0.0017,0.0317,0.5716,0.0016,0.5569,0.0014,0.0031,0.0205,0.0006,0.0000,0.0416,0.0000,0.1212,0.0011,0.0000,0.0051,0.0050,0.0120,0.0000,0.0011,0.1777,0.0000,0.5110,0.0470,0.0000,0.0047,0.0012,0.0000,0.0000,0.0000,0.0000,0.0198,0.0023,0.7817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9917
1.036,0.0000,0.3515,0.0000,0.0012,0.0000,0.1017,0.7770,0.0895,0.5075,0.0039,0.0298,0.0000,0.0000,0.3580,0.0015,0.0031,0.0000,0.0017,0.0318,0.5717,0.0016,0.5569,0.0013,0.0031,0.0204,0.0006,0.0000,0.0417,0.0000,0.1220,0.0012,0.0000,0.0050,0.0048,0.0120,0.0000,0.0012,0.1802,0.0000,0.5145,0.0471,0.0000,0.0046,0.0012,0.0000,0.0000,0.0000,0.0000,0.0198,0.0022,0.7868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9987
1.080,0.0000,0.3512,0.0000,0.0012,0.0000,0.1017,0.7907,0.0894,0.5249,0.0039,0.0295,0.0000,0.0000,0.3578,0.0015,0.0031,0.0000,0.0017,0.0319,0.5717,0.0016,0.5570,0.0013,0.0030,0.0204,0.0005,0.0000,0.0424,0.0000,0.1309,0.0012,0.0000,0.0050,0.0048,0.0120,0.0000,0.0012,0.1894,0.0000,0.5323,0.0480,0.0000,0.0046,0.0012,0.0000,0.0000,0.0000,0.0000,0.0198,0.0022,0.8003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.125,0.0000,0.3426,0.0000,0.0012,0.0000,0.1017,0.7945,0.0894,0.5248,0.0042,0.0289,0.0000,0.0000,0.3480,0.0015,0.0031,0.0000,0.0016,0.0320,0.5717,0.0016,0.5570,0.0013,0.0030,0.0204,0.0005,0.0000,0.0424,0.6947,0.1309,0.0012,0.0000,0.0050,0.0046,0.0121,0.0000,0.0012,0.1902,0.6947,0.5323,0.0480,0.0000,0.0044,0.0012,0.0000,0.0000,0.0000,0.0000,0.0198,0.0022,0.8043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.169,0.0000,0.3345,0.0000,0.0009,0.0000,0.1017,0.7956,0.0891,0.5222,0.0042,0.0284,0.0000,0.0000,0.3389,0.0015,0.0031,0.0000,0.0016,0.0320,0.5717,0.0016,0.5570,0.0013,0.0030,0.0203,0.0005,0.0000,0.0419,0.9429,0.1306,0.0009,0.0000,0.0050,0.0045,0.0120,0.0000,0.0009,0.1902,0.9429,0.5294,0.0475,0.0000,0.0043,0.0012,0.0000,0.0000,0.0000,0.0000,0.0197,0.0022,0.8056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
1.202,0.0000,0.3092,0.0000,0.0002,0.0000,0.1019,0.7953,0.0886,0.4848,0.0041,0.0277,0.0000,0.0000,0.3132,0.0014,0.0031,0.0000,0.0016,0.0322,0.5717,0.0016,0.5570,0.0013,0.0030,0.0203,0.0005,0.0000,0.0400,0.9402,0.1305,0.0002,0.0000,0.0049,0.0044,0.0119,0.0000,0.0002,0.1902,0.9402,0.4901,0.0457,0.0000,0.0042,0.0015,0.0000,0.0000,0.0000,0.0000,0.0197,0.0022,0.8054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000
